"CODEST","NOMEST","SUBTIPEST","caca","codasi","nomasi","tipo","crdtsects","duracion","teopra","fechainicio","fechafin","dia","horaini","horafin","aula","descaula","clase_activ","descactiv"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16017","CÁLCULO DE ESTRUCTURAS I","B","9","S","P","27/01/2016","20/05/2016","1","18:00","20:00","0039PB008","(EP/0-22M) AULA 22 - PLANTA BAJA - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16017","CÁLCULO DE ESTRUCTURAS I","B","9","S","P","27/01/2016","20/05/2016","4","19:00","21:00","0039PB009","(EP/0-23G) AULA 23 - PLANTA BAJA - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16017","CÁLCULO DE ESTRUCTURAS I","B","9","S","P","27/01/2016","20/05/2016","3","19:00","21:00","0039PB009","(EP/0-23G) AULA 23 - PLANTA BAJA - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16017","CÁLCULO DE ESTRUCTURAS I","B","9","S","P","27/01/2016","20/05/2016","3","15:00","17:00","0039PB008","(EP/0-22M) AULA 22 - PLANTA BAJA - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16017","CÁLCULO DE ESTRUCTURAS I","B","9","S","P","27/01/2016","20/05/2016","1","16:00","18:00","0039PB008","(EP/0-22M) AULA 22 - PLANTA BAJA - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16017","CÁLCULO DE ESTRUCTURAS I","B","9","S","P","27/01/2016","20/05/2016","4","15:00","17:00","0039PB008","(EP/0-22M) AULA 22 - PLANTA BAJA - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16018","INSTALACIONES I","B","6","S","P","27/01/2016","20/05/2016","2","08:30","10:30","0039PB008","(EP/0-22M) AULA 22 - PLANTA BAJA - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16018","INSTALACIONES I","B","6","S","P","27/01/2016","20/05/2016","4","09:00","11:00","0039PB008","(EP/0-22M) AULA 22 - PLANTA BAJA - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16018","INSTALACIONES I","B","6","S","P","27/01/2016","20/05/2016","4","11:00","13:00","0039PB008","(EP/0-22M) AULA 22 - PLANTA BAJA - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16018","INSTALACIONES I","B","6","S","P","27/01/2016","20/05/2016","2","10:30","12:30","0039PB008","(EP/0-22M) AULA 22 - PLANTA BAJA - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16018","INSTALACIONES I","B","6","S","P","27/01/2016","20/05/2016","4","17:00","19:00","0039PB008","(EP/0-22M) AULA 22 - PLANTA BAJA - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16018","INSTALACIONES I","B","6","S","P","27/01/2016","20/05/2016","3","17:00","19:00","0039PB008","(EP/0-22M) AULA 22 - PLANTA BAJA - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16018","INSTALACIONES I","B","6","S","P","27/01/2016","20/05/2016","3","19:00","21:00","0039PB008","(EP/0-22M) AULA 22 - PLANTA BAJA - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16018","INSTALACIONES I","B","6","S","P","27/01/2016","20/05/2016","4","19:00","21:00","0039PB008","(EP/0-22M) AULA 22 - PLANTA BAJA - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16020","MATERIALES DE CONSTRUCCIÓN II","B","6","S","T","10/09/2015","23/12/2015","1","12:30","14:30","0039PB008","(EP/0-22M) AULA 22 - PLANTA BAJA - ESCUELA POLITÉCNICA SUPERIOR IV","TEO","CLASE TEÓRICA"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16020","MATERIALES DE CONSTRUCCIÓN II","B","6","S","T","10/09/2015","23/12/2015","3","12:30","14:30","0039PS051","(EP/S-15M) AULA 15 - PLANTA SÓTANO - ESCUELA POLITÉCNICA SUPERIOR IV","TEO","CLASE TEÓRICA"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16021","CÁLCULO DE ESTRUCTURAS II","B","6","S","P","10/09/2015","23/12/2015","3","08:30","10:30","0039PB008","(EP/0-22M) AULA 22 - PLANTA BAJA - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16021","CÁLCULO DE ESTRUCTURAS II","B","6","S","P","10/09/2015","23/12/2015","4","09:00","11:00","0039PB009","(EP/0-23G) AULA 23 - PLANTA BAJA - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16021","CÁLCULO DE ESTRUCTURAS II","B","6","S","P","10/09/2015","23/12/2015","3","16:00","18:00","0039PS002","(EP/S-11P) AULA 11 - PLANTA SÓTANO - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16021","CÁLCULO DE ESTRUCTURAS II","B","6","S","P","10/09/2015","23/12/2015","4","15:00","17:00","0039PS051","(EP/S-15M) AULA 15 - PLANTA SÓTANO - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16022","INSTALACIONES II","B","6","S","P","10/09/2015","23/12/2015","2","10:30","12:30","0039PB007","(EP/0-21E) LABORATORIO  INSTALACIONES -  DTO. EU PLANTA BAJA - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16022","INSTALACIONES II","B","6","S","P","10/09/2015","23/12/2015","2","08:30","10:30","0039PB007","(EP/0-21E) LABORATORIO  INSTALACIONES -  DTO. EU PLANTA BAJA - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16022","INSTALACIONES II","B","6","S","P","10/09/2015","23/12/2015","2","15:00","17:00","0039PB007","(EP/0-21E) LABORATORIO  INSTALACIONES -  DTO. EU PLANTA BAJA - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16022","INSTALACIONES II","B","6","S","P","10/09/2015","23/12/2015","2","19:00","21:00","0039PB007","(EP/0-21E) LABORATORIO  INSTALACIONES -  DTO. EU PLANTA BAJA - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16023","EQUIPOS DE OBRA, INSTALACIONES Y MEDIOS AUXILIARES","B","6","S","P","10/09/2015","23/12/2015","3","10:30","12:30","0039PB008","(EP/0-22M) AULA 22 - PLANTA BAJA - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16023","EQUIPOS DE OBRA, INSTALACIONES Y MEDIOS AUXILIARES","B","6","S","P","10/09/2015","23/12/2015","1","10:30","12:30","0039PB008","(EP/0-22M) AULA 22 - PLANTA BAJA - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16023","EQUIPOS DE OBRA, INSTALACIONES Y MEDIOS AUXILIARES","B","6","S","P","10/09/2015","23/12/2015","1","18:00","20:00","0039PB009","(EP/0-23G) AULA 23 - PLANTA BAJA - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16023","EQUIPOS DE OBRA, INSTALACIONES Y MEDIOS AUXILIARES","B","6","S","P","10/09/2015","23/12/2015","3","18:00","20:00","0039PS051","(EP/S-15M) AULA 15 - PLANTA SÓTANO - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16024","CONSTRUCCIÓN DE ELEMENTOS NO ESTRUCTURALES I","B","6","S","P","10/09/2015","23/12/2015","1","08:30","10:30","0039PB009","(EP/0-23G) AULA 23 - PLANTA BAJA - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16024","CONSTRUCCIÓN DE ELEMENTOS NO ESTRUCTURALES I","B","6","S","P","10/09/2015","23/12/2015","4","11:00","13:00","0039PB009","(EP/0-23G) AULA 23 - PLANTA BAJA - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16024","CONSTRUCCIÓN DE ELEMENTOS NO ESTRUCTURALES I","B","6","S","P","10/09/2015","23/12/2015","2","17:00","19:00","0039PB009","(EP/0-23G) AULA 23 - PLANTA BAJA - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16024","CONSTRUCCIÓN DE ELEMENTOS NO ESTRUCTURALES I","B","6","S","P","10/09/2015","23/12/2015","1","16:00","18:00","0039PB009","(EP/0-23G) AULA 23 - PLANTA BAJA - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16025","GESTIÓN ECONÓMICA; MEDICIONES, PRESUPUESTOS Y TASACIONES INMOBILIARIAS","B","9","S","P","27/01/2016","20/05/2016","3","11:30","14:30","0039PB011","(EP/0-26M) AULA 26 - PLANTA BAJA - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16025","GESTIÓN ECONÓMICA; MEDICIONES, PRESUPUESTOS Y TASACIONES INMOBILIARIAS","B","9","S","P","27/01/2016","20/05/2016","1","11:30","14:30","0039PB011","(EP/0-26M) AULA 26 - PLANTA BAJA - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16025","GESTIÓN ECONÓMICA; MEDICIONES, PRESUPUESTOS Y TASACIONES INMOBILIARIAS","B","9","S","P","27/01/2016","20/05/2016","1","18:00","21:00","0039PS001","(EP/S-09G) AULA 9 - PLANTA SÓTANO - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16025","GESTIÓN ECONÓMICA; MEDICIONES, PRESUPUESTOS Y TASACIONES INMOBILIARIAS","B","9","S","P","27/01/2016","20/05/2016","3","17:00","20:00","0039PS001","(EP/S-09G) AULA 9 - PLANTA SÓTANO - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16025","GESTIÓN ECONÓMICA; MEDICIONES, PRESUPUESTOS Y TASACIONES INMOBILIARIAS","B","9","S","P","27/01/2016","20/05/2016","1","08:30","11:30","0039PB011","(EP/0-26M) AULA 26 - PLANTA BAJA - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16025","GESTIÓN ECONÓMICA; MEDICIONES, PRESUPUESTOS Y TASACIONES INMOBILIARIAS","B","9","S","P","27/01/2016","20/05/2016","3","08:30","11:30","0039PB011","(EP/0-26M) AULA 26 - PLANTA BAJA - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16026","CONTROL Y GESTIÓN DE LA CALIDAD DE LOS MATERIALES Y DE LOS RESIDUOS","B","6","S","P","27/01/2016","20/05/2016","2","11:30","14:00","0039PS002","(EP/S-11P) AULA 11 - PLANTA SÓTANO - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16026","CONTROL Y GESTIÓN DE LA CALIDAD DE LOS MATERIALES Y DE LOS RESIDUOS","B","6","S","P","27/01/2016","20/05/2016","4","11:30","13:00","0042PB025","(A3/0005) AULA 5 - PLANTA BAJA - AULARIO III","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16026","CONTROL Y GESTIÓN DE LA CALIDAD DE LOS MATERIALES Y DE LOS RESIDUOS","B","6","S","P","27/01/2016","20/05/2016","4","15:00","17:00","0039PS051","(EP/S-15M) AULA 15 - PLANTA SÓTANO - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16026","CONTROL Y GESTIÓN DE LA CALIDAD DE LOS MATERIALES Y DE LOS RESIDUOS","B","6","S","P","27/01/2016","20/05/2016","3","15:00","17:00","0039PS051","(EP/S-15M) AULA 15 - PLANTA SÓTANO - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16027","PREVENCIÓN DE RIESGOS LABORALES EN EDIFICACIÓN","B","9","S","P","27/01/2016","20/05/2016","4","08:30","11:30","0039PS001","(EP/S-09G) AULA 9 - PLANTA SÓTANO - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16027","PREVENCIÓN DE RIESGOS LABORALES EN EDIFICACIÓN","B","9","S","P","27/01/2016","20/05/2016","2","08:30","11:30","0039PS001","(EP/S-09G) AULA 9 - PLANTA SÓTANO - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16027","PREVENCIÓN DE RIESGOS LABORALES EN EDIFICACIÓN","B","9","S","P","27/01/2016","20/05/2016","2","18:00","21:00","0039PS001","(EP/S-09G) AULA 9 - PLANTA SÓTANO - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16027","PREVENCIÓN DE RIESGOS LABORALES EN EDIFICACIÓN","B","9","S","P","27/01/2016","20/05/2016","4","17:00","20:00","0039PS001","(EP/S-09G) AULA 9 - PLANTA SÓTANO - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16028","INTRODUCCIÓN AL PLANEAMIENTO Y GESTIÓN URBANÍSTICA","B","6","S","P","10/09/2015","23/12/2015","1","09:30","11:30","0039PS051","(EP/S-15M) AULA 15 - PLANTA SÓTANO - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16028","INTRODUCCIÓN AL PLANEAMIENTO Y GESTIÓN URBANÍSTICA","B","6","S","P","10/09/2015","23/12/2015","2","08:30","10:30","0039PB009","(EP/0-23G) AULA 23 - PLANTA BAJA - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16028","INTRODUCCIÓN AL PLANEAMIENTO Y GESTIÓN URBANÍSTICA","B","6","S","P","10/09/2015","23/12/2015","1","18:30","20:30","0039PS001","(EP/S-09G) AULA 9 - PLANTA SÓTANO - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16028","INTRODUCCIÓN AL PLANEAMIENTO Y GESTIÓN URBANÍSTICA","B","6","S","P","10/09/2015","23/12/2015","3","18:00","20:00","0039PB008","(EP/0-22M) AULA 22 - PLANTA BAJA - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16029","PROYECTOS DE EDIFICACIÓN","B","6","S","P","10/09/2015","23/12/2015","4","11:00","13:00","0039PB004","(EP/0-20D) AULA DE DIBUJO - PLANTA BAJA - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16029","PROYECTOS DE EDIFICACIÓN","B","6","S","P","10/09/2015","23/12/2015","4","09:00","11:00","0039PB004","(EP/0-20D) AULA DE DIBUJO - PLANTA BAJA - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16029","PROYECTOS DE EDIFICACIÓN","B","6","S","P","10/09/2015","23/12/2015","1","15:00","17:00","0039PB004","(EP/0-20D) AULA DE DIBUJO - PLANTA BAJA - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16029","PROYECTOS DE EDIFICACIÓN","B","6","S","P","10/09/2015","23/12/2015","1","17:00","19:00","0039PB004","(EP/0-20D) AULA DE DIBUJO - PLANTA BAJA - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16029","PROYECTOS DE EDIFICACIÓN","B","6","S","P","10/09/2015","23/12/2015","4","17:00","19:00","0039PB004","(EP/0-20D) AULA DE DIBUJO - PLANTA BAJA - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16029","PROYECTOS DE EDIFICACIÓN","B","6","S","P","10/09/2015","23/12/2015","4","19:00","21:00","0039PB004","(EP/0-20D) AULA DE DIBUJO - PLANTA BAJA - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16029","PROYECTOS DE EDIFICACIÓN","B","6","S","P","10/09/2015","23/12/2015","4","17:00","19:00","0039PS016","(EP/S-06D) AULA DE DIBUJO 6 - PLANTA SÓTANO - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16029","PROYECTOS DE EDIFICACIÓN","B","6","S","P","10/09/2015","23/12/2015","4","19:00","21:00","0039PS016","(EP/S-06D) AULA DE DIBUJO 6 - PLANTA SÓTANO - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16030","PROYECTOS TÉCNICOS","B","9","S","P","10/09/2015","15/09/2015","1","11:30","14:30","0039PS051","(EP/S-15M) AULA 15 - PLANTA SÓTANO - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16030","PROYECTOS TÉCNICOS","B","9","S","P","16/09/2015","16/09/2015","3","11:30","14:30","0039PB009","(EP/0-23G) AULA 23 - PLANTA BAJA - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16030","PROYECTOS TÉCNICOS","B","9","S","P","17/09/2015","22/09/2015","1","11:30","14:30","0039PS051","(EP/S-15M) AULA 15 - PLANTA SÓTANO - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16030","PROYECTOS TÉCNICOS","B","9","S","P","23/09/2015","23/09/2015","3","11:30","14:30","0039PB009","(EP/0-23G) AULA 23 - PLANTA BAJA - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16030","PROYECTOS TÉCNICOS","B","9","S","P","24/09/2015","29/09/2015","1","11:30","14:30","0039PS051","(EP/S-15M) AULA 15 - PLANTA SÓTANO - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16030","PROYECTOS TÉCNICOS","B","9","S","P","30/09/2015","30/09/2015","3","11:30","14:30","0039PB009","(EP/0-23G) AULA 23 - PLANTA BAJA - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16030","PROYECTOS TÉCNICOS","B","9","S","P","01/10/2015","06/10/2015","1","11:30","14:30","0039PS051","(EP/S-15M) AULA 15 - PLANTA SÓTANO - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16030","PROYECTOS TÉCNICOS","B","9","S","P","07/10/2015","07/10/2015","3","11:30","14:30","0039PB009","(EP/0-23G) AULA 23 - PLANTA BAJA - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16030","PROYECTOS TÉCNICOS","B","9","S","P","08/10/2015","13/10/2015","1","11:30","14:30","0039PS051","(EP/S-15M) AULA 15 - PLANTA SÓTANO - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16030","PROYECTOS TÉCNICOS","B","9","S","P","14/10/2015","14/10/2015","3","11:30","14:30","0039PB009","(EP/0-23G) AULA 23 - PLANTA BAJA - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16030","PROYECTOS TÉCNICOS","B","9","S","P","15/10/2015","20/10/2015","1","11:30","14:30","0039PS051","(EP/S-15M) AULA 15 - PLANTA SÓTANO - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16030","PROYECTOS TÉCNICOS","B","9","S","P","21/10/2015","21/10/2015","3","11:30","14:30","0039PB009","(EP/0-23G) AULA 23 - PLANTA BAJA - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16030","PROYECTOS TÉCNICOS","B","9","S","P","22/10/2015","27/10/2015","1","11:30","14:30","0039PS051","(EP/S-15M) AULA 15 - PLANTA SÓTANO - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16030","PROYECTOS TÉCNICOS","B","9","S","P","28/10/2015","28/10/2015","3","11:30","14:30","0039PB009","(EP/0-23G) AULA 23 - PLANTA BAJA - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16030","PROYECTOS TÉCNICOS","B","9","S","P","29/10/2015","03/11/2015","1","11:30","14:30","0039PS051","(EP/S-15M) AULA 15 - PLANTA SÓTANO - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
